category,drop,target,task,train_path,valid_path,test_path,model,gpu,cross_f,exp_id,train time (sec),logloss_val,logloss_test,log_path,nu,cross_type,opt_params,nn_model,auc_val,auc_test
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Credit_Mix_Payment_of_Min_Amount_Occupation_', 'Month_Payment_Behaviour_Occupation_', 'Month_Payment_Behaviour_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[2, 4, 1], [0, 3, 1], [0, 3, 4]]",52317432825308295490,10.25655221939087,2.055066868846438,2.062687138651808,/dnn2lr/models/lgb/output/52317432825308295490/log.pickle,,,,,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Payment_of_Min_Amount_Occupation_Credit_Mix_', 'Payment_of_Min_Amount_Month_Credit_Mix_', 'Payment_of_Min_Amount_Occupation_Payment_Behaviour_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[4, 1, 2], [4, 0, 2], [4, 1, 3]]",76080934416830730201,10.523310661315918,2.265734430736463,2.270246043379729,/dnn2lr/models/lgb/output/76080934416830730201/log.pickle,,,,,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Payment_of_Min_Amount_Month_Occupation_', 'Payment_of_Min_Amount_Month_Payment_Behaviour_', 'Month_Payment_Behaviour_Occupation_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[4, 0, 1], [4, 0, 3], [0, 3, 1]]",34229424301085251345,9.086336374282835,2.061823355544891,2.053439042178293,/dnn2lr/models/lgb/output/34229424301085251345/log.pickle,,,,,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Credit_Mix_', 'Month_Occupation_Credit_Mix_Payment_Behaviour_Payment_of_Min_Amount_', 'Month_Credit_Mix_Payment_Behaviour_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 2], [0, 1, 2, 3, 4], [0, 2, 3, 4]]",55874599317401685548,10.807943344116213,2.1450941160427672,2.1469141585143903,/dnn2lr/models/lgb/output/55874599317401685548/log.pickle,0.5,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",dense,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Credit_Mix_', 'Occupation_Payment_of_Min_Amount_', 'Month_Occupation_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 2], [1, 4], [0, 1]]",67200266623524838302,8.68116545677185,2.023907846361398,2.027849977100889,/dnn2lr/models/lgb/output/67200266623524838302/log.pickle,0.1,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",dense,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Credit_Mix_', 'Occupation_Payment_of_Min_Amount_', 'Month_Occupation_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 2], [1, 4], [0, 1]]",69930766239244908876,9.00883412361145,2.023907846361398,2.027849977100889,/dnn2lr/models/lgb/output/69930766239244908876/log.pickle,0.05,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",dense,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Occupation_Credit_Mix_', 'Month_Occupation_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 4], [1, 2], [0, 1]]",86894568044577848001,9.834746360778809,2.023907846361398,2.027849977100889,/dnn2lr/models/lgb/output/86894568044577848001/log.pickle,0.01,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",dense,,
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v31_v38_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v38_v125_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v38_v72_v125_', 'v31_v3_v66_v110_v75_v24_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v24_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[0, 14], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [14, 20], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [14, 16, 20], [0, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21]]",87398295991680672278,5.767991304397583,0.5000515500376267,0.4864117772604028,/dnn2lr/models/lgb/output/87398295991680672278/log.pickle,0.5,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",dense,0.6980288953050747,0.7349496497373029
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v72_v113_', 'v38_v113_', 'v110_v72_v113_', 'v71_v113_', 'v24_v113_', 'v110_v72_', 'v38_v72_v113_', 'v52_v72_', 'v52_v72_v113_', 'v52_v113_', 'v71_v72_v113_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[16, 19], [14, 19], [4, 16, 19], [11, 19], [6, 19], [4, 16], [14, 16, 19], [15, 16], [15, 16, 19], [15, 19], [11, 16, 19]]",74266538992113043926,6.178532838821411,0.5022088037644113,0.4861889968539277,/dnn2lr/models/lgb/output/74266538992113043926/log.pickle,0.1,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",dense,0.6906842974463832,0.7339257061511217
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v72_v113_', 'v38_v113_', 'v110_v72_v113_', 'v110_v24_v72_v113_', 'v38_v72_v113_', 'v24_v38_v113_', 'v24_v38_v72_v113_', 'v24_v72_v113_', 'v38_v52_v72_v113_', 'v38_v113_v125_', 'v113_v125_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[16, 19], [14, 19], [4, 16, 19], [4, 6, 16, 19], [14, 16, 19], [6, 14, 19], [6, 14, 16, 19], [6, 16, 19], [14, 15, 16, 19], [14, 19, 20], [19, 20]]",21103411308936272206,6.0157670974731445,0.501926600015057,0.4871599016226828,/dnn2lr/models/lgb/output/21103411308936272206/log.pickle,0.05,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",dense,0.6922571367583781,0.7328782201176021
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v72_v113_', 'v38_v113_', 'v52_v113_', 'v31_v38_', 'v24_v113_', 'v24_v72_', 'v38_v72_', 'v113_v125_', 'v30_v113_', 'v30_v38_', 'v110_v38_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[16, 19], [14, 19], [15, 19], [0, 14], [6, 19], [6, 16], [14, 16], [19, 20], [8, 19], [8, 14], [4, 14]]",85693547194489729067,5.859233617782593,0.5002846129345042,0.4862957083533207,/dnn2lr/models/lgb/output/85693547194489729067/log.pickle,0.01,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",dense,0.6994444506858704,0.7367477423710241
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Month_Occupation_', 'Month_Occupation_Credit_Mix_Payment_Behaviour_Payment_of_Min_Amount_', 'Occupation_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[0, 1], [0, 1, 2, 3, 4], [1, 4]]",45127532227075858345,9.978353500366213,2.022158203747656,2.015013021759689,/dnn2lr/models/lgb/output/45127532227075858345/log.pickle,0.5,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",dense,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Month_Occupation_', 'Occupation_Payment_Behaviour_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 4], [0, 1], [1, 3]]",82425931444818260170,10.067566871643066,1.999856184694384,2.003466339729726,/dnn2lr/models/lgb/output/82425931444818260170/log.pickle,0.1,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",dense,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Month_Occupation_', 'Occupation_Payment_Behaviour_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 4], [0, 1], [1, 3]]",93144315554108553200,10.700714349746704,1.999856184694384,2.003466339729726,/dnn2lr/models/lgb/output/93144315554108553200/log.pickle,0.05,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",dense,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Occupation_Credit_Mix_', 'Month_Occupation_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 4], [1, 2], [0, 1]]",40294408954671795876,9.377127647399902,2.023907846361398,2.027849977100889,/dnn2lr/models/lgb/output/40294408954671795876/log.pickle,0.01,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",dense,,
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v56_', 'v107_v72_v56_', 'v113_v56_', 'v31_v74_v3_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v24_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v38_v56_', 'v107_v38_', 'v107_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 21], [9, 16, 21], [19, 21], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [6, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [14, 21], [9, 14], [9, 21]]",75027697712482936221,6.156601667404175,0.5026289896161429,0.4856734732203185,/dnn2lr/models/lgb/output/75027697712482936221/log.pickle,0.5,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",dense,0.6912909640381526,0.734144620336761
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v72_v112_', 'v112_v113_', 'v112_v56_', 'v52_v112_', 'v24_v112_', 'v24_v56_', 'v113_v56_', 'v112_v113_v56_', 'v24_v113_', 'v107_v52_', 'v72_v112_v113_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[16, 18], [18, 19], [18, 21], [15, 18], [6, 18], [6, 21], [19, 21], [18, 19, 21], [6, 19], [9, 15], [16, 18, 19]]",39088090614062372564,5.93659520149231,0.5055116114126784,0.4902331601157784,/dnn2lr/models/lgb/output/39088090614062372564/log.pickle,0.1,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",dense,0.6880160878992484,0.7306878552769325
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v112_v113_', 'v72_v112_v113_', 'v72_v113_', 'v112_v56_', 'v24_v72_v112_v56_', 'v113_v56_', 'v72_v112_', 'v24_v112_v113_', 'v107_v112_v113_', 'v31_v112_v113_', 'v107_v112_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[18, 19], [16, 18, 19], [16, 19], [18, 21], [6, 16, 18, 21], [19, 21], [16, 18], [6, 18, 19], [9, 18, 19], [0, 18, 19], [9, 18]]",26561326564685469811,6.301153182983398,0.5021422754121678,0.4872902962851028,/dnn2lr/models/lgb/output/26561326564685469811/log.pickle,0.05,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",dense,0.693799081012459,0.7316014245320862
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v24_v112_', 'v24_v113_', 'v112_v56_', 'v107_v56_', 'v112_v113_', 'v107_v112_', 'v72_v113_', 'v113_v56_', 'v72_v112_v113_', 'v24_v56_', 'v31_v38_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[6, 18], [6, 19], [18, 21], [9, 21], [18, 19], [9, 18], [16, 19], [19, 21], [16, 18, 19], [6, 21], [0, 14]]",91709284362357384558,5.728857755661011,0.5030204604566098,0.4884808517408868,/dnn2lr/models/lgb/output/91709284362357384558/log.pickle,0.01,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",dense,0.6900017975306424,0.7299705749982879
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_Behaviour_', 'Month_Occupation_Credit_Mix_Payment_Behaviour_Payment_of_Min_Amount_', 'Occupation_Credit_Mix_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 3], [0, 1, 2, 3, 4], [1, 2]]",30079540802927157974,9.871311902999878,2.012114478078272,2.0338263448253278,/dnn2lr/models/lgb/output/30079540802927157974/log.pickle,0.5,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",dense,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Occupation_Credit_Mix_', 'Occupation_Payment_Behaviour_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 4], [1, 2], [1, 3]]",15982989602972924541,9.718535661697388,1.90671270227858,1.9231783692464235,/dnn2lr/models/lgb/output/15982989602972924541/log.pickle,0.1,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",dense,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Occupation_Credit_Mix_', 'Occupation_Payment_Behaviour_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 4], [1, 2], [1, 3]]",80466026017238344674,8.380225896835327,1.90671270227858,1.9231783692464235,/dnn2lr/models/lgb/output/80466026017238344674/log.pickle,0.05,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",dense,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Occupation_Payment_Behaviour_', 'Occupation_Payment_Behaviour_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 4], [1, 3], [1, 3, 4]]",44183484314442905241,9.17253041267395,1.963275064538632,1.9754123449052372,/dnn2lr/models/lgb/output/44183484314442905241/log.pickle,0.01,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",dense,,
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v112_v113_v125_v56_', 'v31_v74_v3_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v110_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v66_v110_v75_v24_v91_v30_v107_v62_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v24_v91_v30_v107_v62_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v52_v72_v79_v112_v113_v125_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 21]]",22067711492866019189,5.5291807651519775,0.5013924456041838,0.4868582558358709,/dnn2lr/models/lgb/output/22067711492866019189/log.pickle,0.5,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",dense,0.6940041118513443,0.7312296373117827
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v112_v56_', 'v38_v56_', 'v38_v112_', 'v107_v112_', 'v112_v113_', 'v112_v125_', 'v62_v125_', 'v38_v125_', 'v75_v38_', 'v110_v56_', 'v30_v112_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[18, 21], [14, 21], [14, 18], [9, 18], [18, 19], [18, 20], [10, 20], [14, 20], [5, 14], [4, 21], [8, 18]]",81701402488537082371,6.076517581939697,0.5023552288540772,0.4887552704450985,/dnn2lr/models/lgb/output/81701402488537082371/log.pickle,0.1,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",dense,0.6928694206334047,0.7275395880010567
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v38_v112_', 'v112_v125_', 'v38_v56_', 'v38_v72_', 'v112_v56_', 'v38_v52_v112_v56_', 'v112_v113_v56_', 'v72_v112_v56_', 'v30_v38_v112_', 'v31_v72_', 'v30_v112_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[14, 18], [18, 20], [14, 21], [14, 16], [18, 21], [14, 15, 18, 21], [18, 19, 21], [16, 18, 21], [8, 14, 18], [0, 16], [8, 18]]",80837803195023414585,5.902374744415283,0.4981514739165348,0.4848473069705069,/dnn2lr/models/lgb/output/80837803195023414585/log.pickle,0.05,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",dense,0.700281425891182,0.7361319697873964
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v38_v56_', 'v112_v56_', 'v38_v125_', 'v110_v38_', 'v38_v112_', 'v38_v72_', 'v62_v38_', 'v107_v113_', 'v38_v113_', 'v62_v125_', 'v129_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[14, 21], [18, 21], [14, 20], [4, 14], [14, 18], [14, 16], [10, 14], [9, 19], [14, 19], [10, 20], [12, 21]]",09641137348901977015,6.039228916168213,0.5030357053556612,0.4889966087862849,/dnn2lr/models/lgb/output/09641137348901977015/log.pickle,0.01,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",dense,0.6910241430834391,0.7321783673649092
